
5.297099,Gaze,0, Editing
7.503592,Gaze,0, Editing
8.307351,Gaze,0, Editing
9.103516,Gaze,0, Editing
9.187032,Gaze,0, Editing
9.800698,Gaze,0, Editing
10.03113,Gaze,0, Editing
10.23175,Gaze,0, Editing
11.0167,Gaze,0, Editing
12.18335,Gaze,0, Editing
12.92268,Gaze,0, Editing
13.4552,Gaze,0, Editing
14.0393,Gaze,0, Editing
14.09155,Gaze,0, Editing
14.12471,Gaze,0, Editing
17.41579,Gaze,0, Editing
17.6616,Gaze,0, Editing
22.20328,Gaze,0, Editing
22.75841,Gaze,0, Editing
23.5908,Gaze,0, Editing
23.95854,Gaze,0, Editing
24.25992,Gaze,0, Editing
24.99391,Gaze,0, Editing
27.14569,Gaze,0, Editing
29.44474,Gaze,0, Editing
30.77413,Gaze,0, Editing
30.85609,Gaze,0, Editing
31.31426,Gaze,0, Editing
32.14413,Gaze,0, Editing
32.97871,Gaze,0, Editing
34.9919,Gaze,0, Editing
35.02665,Gaze,0, Editing
36.18299,Tap,0, Editing
36.8172,Tap,0, Editing
38.43287,Gaze,0, Editing
38.43771,Gaze,0, Editing
38.57825,Gaze,0, Editing
38.96037,Gaze,0, Editing
39.28953,Tap,0, Editing
40.38404,Gaze,0, Editing
41.47416,Gaze,0, Editing
41.53263,Gaze,0, Editing
42.01423,Gaze,0, Editing
42.05472,Gaze,0, Editing
42.0985,Gaze,0, Editing
42.36412,Gaze,0, Editing
42.98351,Gaze,0, Editing
43.02349,Gaze,0, Editing
43.08705,Gaze,0, Editing
43.12922,Gaze,0, Editing
43.1787,Gaze,0, Editing
43.31396,Gaze,0, Editing
43.32672,Gaze,0, Editing
43.36109,Gaze,0, Editing
43.38764,Gaze,0, Editing
43.82941,Gaze,0, Editing
44.55368,Gaze,0, Editing
47.33801,Gaze,0, Editing
47.88554,Gaze,0, Editing
49.02911,Tap,0, Editing
53.83321,Gaze,0, Editing
54.00306,Gaze,0, Editing
54.28951,Gaze,0, Editing
54.51947,Gaze,0, Editing
56.03582,Gaze,0, Editing
56.99764,Gaze,0, Editing
59.2506,Tap,0, Editing
62.09303,Gaze,0, Editing
68.13942,Tap,0, Editing
72.71535,Gaze,0, Editing
74.11211,Tap,0, Editing
74.99207,Gaze,0, Editing
75.21598,Gaze,0, Editing
75.46769,Gaze,0, Editing
75.68076,Gaze,0, Editing
76.07347,Gaze,0, Editing
76.58194,Gaze,0, Editing
77.20049,Gaze,0, Editing
77.53125,Gaze,0, Editing
78.04832,Gaze,0, Editing
78.42464,Gaze,0, Editing
78.95792,Gaze,0, Editing
79.06136,Gaze,0, Editing
79.1888,Gaze,0, Editing
79.48457,Gaze,0, Editing
81.77161,Tap,0, Editing
85.42078,Tap,0, Editing
87.95853,Gaze,0, Editing
89.63427,Gaze,0, Editing
89.8565,Gaze,0, Editing
89.92174,Tap,0, Editing
90.76817,Gaze,0, Editing
90.88667,Gaze,0, Editing
91.00184,Gaze,0, Editing
91.04733,Gaze,0, Editing
91.11948,Gaze,0, Editing
91.41627,Gaze,0, Editing
91.66576,Gaze,0, Editing
97.42012,Tap,0, Editing
